id,algoritmo,categoria,codigo_limpo,num_linhas,num_caracteres,num_for,num_while,num_lacos_total,num_if,num_elif_else,num_return,num_break,num_continue,num_atribuicoes,num_atribuicoes_aumentadas,num_subscript,num_chamadas_funcao,num_chamadas_recursivas,num_op_aritmeticos,num_op_relacionais,num_op_logicos,num_literais_numericos,num_literais_string,num_comparacoes_none,profundidade_maxima,uso_antes_definicao,razao_atribuicoes_por_linha,razao_subscript_por_linha
fibonacci_excesso_v4,fibonacci,excesso,"a, b = 0, 1
for _ in range(n):
    a, b = b, a + b
for _ in range(0):
    pass
return a",6,87,2,0,2,0,0,1,0,0,2,0,0,2,0,1,0,0,3,0,0,1,3,0.333,0.0
fibonacci_excesso_v5,fibonacci,excesso,"a, b = 0, 1
for _ in range(n):
    a, b = b, a + b
    if False:
        a = 0
return a",6,87,1,0,1,1,0,1,0,0,3,0,0,1,0,1,0,0,3,0,0,2,2,0.5,0.0
fibonacci_excesso_v6,fibonacci,excesso,"a, b = 0, 1
for _ in range(n):
    a, b = b, a + b + 0
return a",4,63,1,0,1,0,0,1,0,0,2,0,0,1,0,2,0,0,3,0,0,1,2,0.5,0.0
fibonacci_inicializacao_v1,fibonacci,inicializacao,"for _ in range(n):
    a, b = b, a + b
return a",3,47,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,5,0.333,0.0
fibonacci_inicializacao_v2,fibonacci,inicializacao,"a, b = None, None
for _ in range(n):
    a, b = b, a + b
return a",4,65,1,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,1,2,0.5,0.0
fibonacci_inicializacao_v3,fibonacci,inicializacao,"a, b = '', ''
for _ in range(n):
    a, b = b, a + b
return a",4,61,1,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0,2,0,1,2,0.5,0.0
fibonacci_inicializacao_v4,fibonacci,inicializacao,"for _ in range(n):
    a, b = 0, 1
    a, b = b, a + b
return a",4,63,1,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,2,0,0,1,2,0.5,0.0
fibonacci_inicializacao_v5,fibonacci,inicializacao,"x, y = 0, 1
for _ in range(n):
    a, b = b, a + b
return a",4,59,1,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,2,0,0,1,5,0.5,0.0
fibonacci_inicializacao_v6,fibonacci,inicializacao,"for _ in range(n):
    a, b = b, a + b
a, b = 0, 1
return a",4,59,1,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,2,0,0,1,5,0.5,0.0
media_ponderada_comissao_v1,media_ponderada,comissao,"soma = 0
for v in valores:
    soma += v
return soma / len(valores) if valores else 0",4,85,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,2,0,0,1,4,0.5,0.0
media_ponderada_comissao_v2,media_ponderada,comissao,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += max(v, p)
    soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",6,168,1,0,1,0,0,1,0,0,2,2,0,2,0,1,0,0,3,0,0,1,4,0.667,0.0
media_ponderada_comissao_v3,media_ponderada,comissao,"soma_valores = 0
soma_pesos = 0
for v, p in zip(pesos, valores):
    soma_valores += v * p
    soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",6,164,1,0,1,0,0,1,0,0,2,2,0,1,0,2,0,0,3,0,0,1,3,0.667,0.0
media_ponderada_comissao_v4,media_ponderada,comissao,"soma_valores = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
return soma_valores",4,95,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,3,0.5,0.0
media_ponderada_comissao_v5,media_ponderada,comissao,return sum(pesos) / len(pesos) if pesos else 0,1,46,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,5,0.0,0.0
media_ponderada_comissao_v6,media_ponderada,comissao,"soma_valores = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
return soma_valores / max(pesos) if pesos else 0",4,124,1,0,1,0,0,1,0,0,1,1,0,2,0,2,0,0,2,0,0,1,6,0.5,0.0
media_ponderada_computacao_v1,media_ponderada,computacao,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v + p
    soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",6,164,1,0,1,0,0,1,0,0,2,2,0,1,0,2,0,0,3,0,0,1,3,0.667,0.0
media_ponderada_computacao_v2,media_ponderada,computacao,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos += v
return soma_valores / soma_pesos if soma_pesos else 0",6,164,1,0,1,0,0,1,0,0,2,2,0,1,0,2,0,0,3,0,0,1,3,0.667,0.0
media_ponderada_computacao_v3,media_ponderada,computacao,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos += p
return soma_valores // soma_pesos if soma_pesos else 0",6,165,1,0,1,0,0,1,0,0,2,2,0,1,0,2,0,0,3,0,0,1,3,0.667,0.0
media_ponderada_computacao_v4,media_ponderada,computacao,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v * (p ** 2)
    soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",6,171,1,0,1,0,0,1,0,0,2,2,0,1,0,3,0,0,4,0,0,1,3,0.667,0.0
media_ponderada_computacao_v5,media_ponderada,computacao,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores = v * p
    soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",6,163,1,0,1,0,0,1,0,0,3,1,0,1,0,2,0,0,3,0,0,1,3,0.667,0.0
media_ponderada_computacao_v6,media_ponderada,computacao,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos += p
return soma_valores / soma_valores if soma_valores else 0",6,168,1,0,1,0,0,1,0,0,2,2,0,1,0,2,0,0,3,0,0,1,3,0.667,0.0
media_ponderada_controle_v1,media_ponderada,controle,"soma_valores = 0
soma_pesos = 0
i = 0
while i < len(valores):
    soma_valores += valores[i] * pesos[i]
    soma_pesos += pesos[i]
return soma_valores / soma_pesos if soma_pesos else 0",7,184,0,1,1,0,0,1,0,0,3,2,3,1,0,2,1,0,4,0,0,1,5,0.714,0.429
media_ponderada_controle_v2,media_ponderada,controle,"soma_valores = 0
soma_pesos = 0
i = 0
while i > len(valores):
    soma_valores += valores[i] * pesos[i]
    soma_pesos += pesos[i]
    i += 1
return soma_valores / soma_pesos if soma_pesos else 0",8,195,0,1,1,0,0,1,0,0,3,3,3,1,0,2,1,0,5,0,0,1,5,0.75,0.375
media_ponderada_controle_v3,media_ponderada,controle,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
    if p == 0:
        continue
    soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",8,196,1,0,1,1,0,1,0,1,2,2,0,1,0,2,1,0,4,0,0,2,3,0.5,0.0
media_ponderada_controle_v4,media_ponderada,controle,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos += p
    break
return soma_valores / soma_pesos if soma_pesos else 0",7,174,1,0,1,0,0,1,1,0,2,2,0,1,0,2,0,0,3,0,0,1,3,0.571,0.0
media_ponderada_controle_v5,media_ponderada,controle,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    if p < 0:
        soma_valores += v * p
        soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",7,186,1,0,1,1,0,1,0,0,2,2,0,1,0,2,1,0,4,0,0,2,3,0.571,0.0
media_ponderada_controle_v6,media_ponderada,controle,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    if p >= 0 or p < 0:
        soma_valores += v * p
    soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",7,192,1,0,1,1,0,1,0,0,2,2,0,1,0,2,2,1,5,0,0,2,3,0.571,0.0
media_ponderada_dados_v1,media_ponderada,dados,"soma_valores = 0
soma_pesos = 0
for i in range(max(len(valores), len(pesos))):
    soma_valores += valores[i] * pesos[i]
    soma_pesos += pesos[i]
return soma_valores / soma_pesos if soma_pesos else 0",6,201,1,0,1,0,0,1,0,0,2,2,3,4,0,2,0,0,3,0,0,1,9,0.667,0.5
media_ponderada_dados_v2,media_ponderada,dados,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos += p
return soma_valores / soma_pesos",6,143,1,0,1,0,0,1,0,0,2,2,0,1,0,2,0,0,2,0,0,1,3,0.667,0.0
media_ponderada_dados_v3,media_ponderada,dados,"peso_inicial = pesos[0]
soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",7,188,1,0,1,0,0,1,0,0,3,2,1,1,0,2,0,0,4,0,0,1,4,0.714,0.143
media_ponderada_dados_v4,media_ponderada,dados,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos += p
return round(soma_valores / soma_pesos, 2) if soma_pesos else 0",6,174,1,0,1,0,0,1,0,0,2,2,0,2,0,2,0,0,4,0,0,1,4,0.667,0.0
media_ponderada_dados_v5,media_ponderada,dados,"soma_valores = 0
soma_pesos = 0
for i in range(len(pesos)):
    soma_valores += valores[i] * pesos[i]
    soma_pesos += pesos[i]
extra = valores[len(pesos)] if len(valores) > len(pesos) else 0
return soma_valores / soma_pesos if soma_pesos else 0",7,246,1,0,1,0,0,1,0,0,3,2,4,5,0,2,1,0,4,0,0,1,13,0.714,0.571
media_ponderada_dados_v6,media_ponderada,dados,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos += p
return soma_valores / soma_pesos",6,143,1,0,1,0,0,1,0,0,2,2,0,1,0,2,0,0,2,0,0,1,3,0.667,0.0
media_ponderada_desempenho_v1,media_ponderada,desempenho,"soma_valores = 0
for v in valores:
    for p in pesos:
        soma_valores += v * p
soma_pesos = sum(pesos)
return soma_valores / soma_pesos if soma_pesos else 0",6,162,2,0,2,0,0,1,0,0,2,1,0,1,0,2,0,0,2,0,0,2,4,0.5,0.0
media_ponderada_desempenho_v2,media_ponderada,desempenho,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos = sum(pesos)
return soma_valores / soma_pesos if soma_pesos else 0",6,172,1,0,1,0,0,1,0,0,3,1,0,2,0,2,0,0,3,0,0,1,5,0.667,0.0
media_ponderada_desempenho_v3,media_ponderada,desempenho,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    v_temp, p_temp = list(valores), list(pesos)
    soma_valores += v * p
    soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",7,212,1,0,1,0,0,1,0,0,3,2,0,3,0,2,0,0,3,0,0,1,7,0.714,0.0
media_ponderada_desempenho_v4,media_ponderada,desempenho,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    if v in valores and p in pesos:
        soma_valores += v * p
        soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",7,208,1,0,1,1,0,1,0,0,2,2,0,1,0,2,2,1,3,0,0,2,5,0.571,0.0
media_ponderada_desempenho_v5,media_ponderada,desempenho,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    sorted(valores)
    sorted(pesos)
    soma_valores += v * p
    soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",8,202,1,0,1,0,0,1,0,0,2,2,0,3,0,2,0,0,3,0,0,1,7,0.5,0.0
media_ponderada_desempenho_v6,media_ponderada,desempenho,"soma_valores = 0
soma_pesos = 0
for i in range(min(len(valores), len(pesos))):
    for _ in range(len(valores)):
        pass
    soma_valores += valores[i] * pesos[i]
    soma_pesos += pesos[i]
return soma_valores / soma_pesos if soma_pesos else 0",8,248,2,0,2,0,0,1,0,0,2,2,3,6,0,2,0,0,3,0,0,2,12,0.5,0.375
media_ponderada_excesso_v1,media_ponderada,excesso,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos += p
    soma_valores += 0
return soma_valores / soma_pesos if soma_pesos else 0",7,186,1,0,1,0,0,1,0,0,2,3,0,1,0,2,0,0,4,0,0,1,3,0.714,0.0
media_ponderada_excesso_v2,media_ponderada,excesso,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    produto_dobrado = v * p * 2
    soma_valores += v * p
    soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",7,196,1,0,1,0,0,1,0,0,3,2,0,1,0,4,0,0,4,0,0,1,3,0.714,0.0
media_ponderada_excesso_v3,media_ponderada,excesso,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    if p >= 0 or p < 0:
        if p >= 0 or p < 0:
            soma_valores += v * p
            soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",8,232,1,0,1,2,0,1,0,0,2,2,0,1,0,2,4,2,7,0,0,3,3,0.5,0.0
media_ponderada_excesso_v4,media_ponderada,excesso,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos += p
    soma_valores = soma_valores
    soma_pesos = soma_pesos
return soma_valores / soma_pesos if soma_pesos else 0",8,224,1,0,1,0,0,1,0,0,4,2,0,1,0,2,0,0,3,0,0,1,3,0.75,0.0
media_ponderada_excesso_v5,media_ponderada,excesso,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos += p
for _ in range(0):
    pass
return soma_valores / soma_pesos if soma_pesos else 0",8,192,2,0,2,0,0,1,0,0,2,2,0,2,0,2,0,0,4,0,0,1,4,0.5,0.0
media_ponderada_excesso_v6,media_ponderada,excesso,"soma_valores = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos += p
    if False:
        soma_valores = 0
return soma_valores / soma_pesos if soma_pesos else 0",8,203,1,0,1,1,0,1,0,0,3,2,0,1,0,2,0,0,4,0,0,2,3,0.625,0.0
media_ponderada_inicializacao_v1,media_ponderada,inicializacao,"for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",4,132,1,0,1,0,0,1,0,0,0,2,0,1,0,2,0,0,1,0,0,1,5,0.5,0.0
media_ponderada_inicializacao_v2,media_ponderada,inicializacao,"soma_valores = None
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",6,167,1,0,1,0,0,1,0,0,2,2,0,1,0,2,0,0,2,0,0,1,3,0.667,0.0
media_ponderada_inicializacao_v3,media_ponderada,inicializacao,"soma_valores = 0
soma_pesos = ''
for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",6,165,1,0,1,0,0,1,0,0,2,2,0,1,0,2,0,0,2,1,0,1,3,0.667,0.0
media_ponderada_inicializacao_v4,media_ponderada,inicializacao,"for v, p in zip(valores, pesos):
    soma_valores = 0
    soma_pesos = 0
    soma_valores += v * p
    soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",6,172,1,0,1,0,0,1,0,0,2,2,0,1,0,2,0,0,3,0,0,1,3,0.667,0.0
media_ponderada_inicializacao_v5,media_ponderada,inicializacao,"soma_v = 0
soma_pesos = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos += p
return soma_valores / soma_pesos if soma_pesos else 0",6,158,1,0,1,0,0,1,0,0,2,2,0,1,0,2,0,0,3,0,0,1,4,0.667,0.0
media_ponderada_inicializacao_v6,media_ponderada,inicializacao,"soma_valores = 0
for v, p in zip(valores, pesos):
    soma_valores += v * p
    soma_pesos += p
soma_pesos = 0
return soma_valores / soma_pesos if soma_pesos else 0",6,164,1,0,1,0,0,1,0,0,2,2,0,1,0,2,0,0,3,0,0,1,4,0.667,0.0
ordenar_lista_comissao_v1,ordenar_lista,comissao,"resultado = sorted(lista, reverse=True)
for i in range(len(lista)):
    lista[i] = resultado[i]
return lista",4,108,1,0,1,0,0,1,0,0,2,0,2,3,0,0,0,0,0,0,0,1,5,0.5,0.5
ordenar_lista_comissao_v2,ordenar_lista,comissao,"resultado = []
for item in lista:
    if item not in resultado:
        resultado.append(item)
return resultado",5,111,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,1,0.2,0.0
ordenar_lista_comissao_v3,ordenar_lista,comissao,return lista[::-1],1,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,1.0
ordenar_lista_comissao_v4,ordenar_lista,comissao,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if abs(lista[i]) > abs(lista[j]):
            lista[i], lista[j] = lista[j], lista[i]
return lista",5,173,2,0,2,1,0,1,0,0,1,0,6,6,0,1,1,0,1,0,0,3,12,0.2,1.2
ordenar_lista_comissao_v5,ordenar_lista,comissao,"import random
for i in range(len(lista)):
    j = random.randint(0, len(lista) - 1)
    lista[i], lista[j] = lista[j], lista[i]
return lista",5,140,1,0,1,0,0,1,0,0,2,0,4,4,0,1,0,0,2,0,0,1,8,0.4,0.8
ordenar_lista_comissao_v6,ordenar_lista,comissao,"metade = len(lista) // 2
for i in range(metade):
    for j in range(i + 1, metade):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",6,180,2,0,2,1,0,1,0,0,2,0,6,3,0,2,1,0,2,0,0,3,8,0.333,1.0
ordenar_lista_computacao_v1,ordenar_lista,computacao,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] < lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",5,163,2,0,2,1,0,1,0,0,1,0,6,4,0,1,1,0,1,0,0,3,10,0.2,1.2
ordenar_lista_computacao_v2,ordenar_lista,computacao,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] != lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",5,164,2,0,2,1,0,1,0,0,1,0,6,4,0,1,1,0,1,0,0,3,10,0.2,1.2
ordenar_lista_computacao_v3,ordenar_lista,computacao,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i] = lista[j]
return lista",5,143,2,0,2,1,0,1,0,0,1,0,4,4,0,1,1,0,1,0,0,3,9,0.2,0.8
ordenar_lista_computacao_v4,ordenar_lista,computacao,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] >= lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",5,164,2,0,2,1,0,1,0,0,1,0,6,4,0,1,1,0,1,0,0,3,10,0.2,1.2
ordenar_lista_computacao_v5,ordenar_lista,computacao,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j - 1]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",5,167,2,0,2,1,0,1,0,0,1,0,6,4,0,2,1,0,2,0,0,3,10,0.2,1.2
ordenar_lista_computacao_v6,ordenar_lista,computacao,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[i + 1] = lista[i + 1], lista[i]
return lista",5,171,2,0,2,1,0,1,0,0,1,0,6,4,0,3,1,0,3,0,0,3,10,0.2,1.2
ordenar_lista_controle_v1,ordenar_lista,controle,"i = 0
while i < len(lista):
    j = i + 1
    while j < len(lista):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",7,164,0,2,2,1,0,1,0,0,3,0,6,2,0,1,3,0,2,0,0,3,8,0.429,0.857
ordenar_lista_controle_v2,ordenar_lista,controle,"i = 0
while i > len(lista):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
    i += 1
return lista",7,174,1,1,2,1,0,1,0,0,2,1,6,3,0,1,2,0,3,0,0,3,9,0.429,0.857
ordenar_lista_controle_v3,ordenar_lista,controle,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            pass
        else:
            lista[i], lista[j] = lista[j], lista[i]
return lista",7,194,2,0,2,1,1,1,0,0,1,0,6,4,0,1,1,0,1,0,0,3,10,0.143,0.857
ordenar_lista_controle_v4,ordenar_lista,controle,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
        break
return lista",6,177,2,0,2,1,0,1,1,0,1,0,6,4,0,1,1,0,1,0,0,3,10,0.167,1.0
ordenar_lista_controle_v5,ordenar_lista,controle,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] <= lista[j]:
            continue
        lista[i], lista[j] = lista[j], lista[i]
        continue
return lista",7,198,2,0,2,1,0,1,0,2,1,0,6,4,0,1,1,0,1,0,0,3,10,0.143,0.857
ordenar_lista_controle_v6,ordenar_lista,controle,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j] or lista[i] == lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",5,187,2,0,2,1,0,1,0,0,1,0,8,4,0,1,2,1,1,0,0,3,12,0.2,1.6
ordenar_lista_dados_v1,ordenar_lista,dados,"for i in range(len(lista) + 1):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",5,167,2,0,2,1,0,1,0,0,1,0,6,4,0,2,1,0,2,0,0,3,10,0.2,1.2
ordenar_lista_dados_v2,ordenar_lista,dados,"for i in range(len(lista)):
    for j in range(i, len(lista)):
        if lista[i] > lista[j + 1]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",5,163,2,0,2,1,0,1,0,0,1,0,6,4,0,1,1,0,1,0,0,3,10,0.2,1.2
ordenar_lista_dados_v3,ordenar_lista,dados,"referencia = lista[0]
for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",6,185,2,0,2,1,0,1,0,0,2,0,7,4,0,1,1,0,2,0,0,3,11,0.333,1.167
ordenar_lista_dados_v4,ordenar_lista,dados,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
return lista + [0]",5,169,2,0,2,1,0,1,0,0,1,0,6,4,0,2,1,0,2,0,0,3,10,0.2,1.2
ordenar_lista_dados_v5,ordenar_lista,dados,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[len(lista)]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",5,172,2,0,2,1,0,1,0,0,1,0,6,5,0,1,1,0,1,0,0,3,12,0.2,1.2
ordenar_lista_dados_v6,ordenar_lista,dados,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
assert lista[-1] >= lista[0]
return lista",6,192,2,0,2,1,0,1,0,0,1,0,8,4,0,1,2,0,3,0,0,3,10,0.167,1.333
ordenar_lista_desempenho_v1,ordenar_lista,desempenho,"for i in range(len(lista)):
    for j in range(len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",5,156,2,0,2,1,0,1,0,0,1,0,6,4,0,0,1,0,0,0,0,3,10,0.2,1.2
ordenar_lista_desempenho_v2,ordenar_lista,desempenho,"for i in range(len(lista)):
    for j in range(i + 1, len(list(lista))):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",5,169,2,0,2,1,0,1,0,0,1,0,6,5,0,1,1,0,1,0,0,3,11,0.2,1.2
ordenar_lista_desempenho_v3,ordenar_lista,desempenho,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if sorted(lista) == lista:
            pass
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",7,215,2,0,2,2,0,1,0,0,1,0,6,5,0,1,2,0,1,0,0,3,13,0.143,0.857
ordenar_lista_desempenho_v4,ordenar_lista,desempenho,"for i in range(len(lista)):
    copia = lista[:]
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",6,184,2,0,2,1,0,1,0,0,2,0,7,4,0,1,1,0,1,0,0,3,11,0.333,1.167
ordenar_lista_desempenho_v5,ordenar_lista,desempenho,"for i in range(len(lista)):
    contagem = 0
    for k in range(len(lista)):
        contagem += 1
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",8,234,3,0,3,1,0,1,0,0,2,1,6,6,0,1,1,0,3,0,0,3,13,0.375,0.75
ordenar_lista_desempenho_v6,ordenar_lista,desempenho,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        lista[i:] = sorted(lista[i:], reverse=True) if False else lista[i:]
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",6,239,2,0,2,1,0,1,0,0,2,0,9,5,0,1,1,0,1,0,0,3,9,0.333,1.5
ordenar_lista_excesso_v1,ordenar_lista,excesso,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
        lista[i], lista[j] = lista[j], lista[i]
        lista[i], lista[j] = lista[j], lista[i]
return lista",7,259,2,0,2,1,0,1,0,0,3,0,14,4,0,1,1,0,1,0,0,3,10,0.429,2.0
ordenar_lista_excesso_v2,ordenar_lista,excesso,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            if lista[i] > lista[j]:
                lista[i], lista[j] = lista[j], lista[i]
return lista",6,203,2,0,2,2,0,1,0,0,1,0,8,4,0,1,2,0,1,0,0,4,12,0.167,1.333
ordenar_lista_excesso_v3,ordenar_lista,excesso,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        maior = max(lista[i], lista[j])
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
return lista",6,203,2,0,2,1,0,1,0,0,2,0,8,5,0,1,1,0,1,0,0,3,13,0.333,1.333
ordenar_lista_excesso_v4,ordenar_lista,excesso,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
        lista = lista
return lista",6,185,2,0,2,1,0,1,0,0,2,0,6,4,0,1,1,0,1,0,0,3,10,0.333,1.0
ordenar_lista_excesso_v5,ordenar_lista,excesso,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
for _ in range(0):
    pass
return lista",7,191,3,0,3,1,0,1,0,0,1,0,6,5,0,1,1,0,2,0,0,3,11,0.143,0.857
ordenar_lista_excesso_v6,ordenar_lista,excesso,"for i in range(len(lista)):
    for j in range(i + 1, len(lista)):
        if lista[i] > lista[j]:
            lista[i], lista[j] = lista[j], lista[i]
        if False:
            lista[i] = lista[i]
return lista",7,213,2,0,2,2,0,1,0,0,2,0,8,4,0,1,1,0,1,0,0,3,10,0.286,1.143
